id,reference,clean_input,clean_prediction,unclean_input,unclean_prediction,clean_BERTScore_P,unclean_BERTScore_P,clean_BERTScore_R,unclean_BERTScore_R,clean_BERTScore_F1,unclean_BERTScore_F1,BERTScore_F1_difference,higher_BERTScore_F1
9058,"[NAME], uncle.... You do not know how the NHS works... Comb your hair and go to sleep.","[NAME], mamou.... Ou pas kone kuma NHS travail... Peigne latet, ale dormi.","[NAME], my love.... You do not know how the NHS works... Get lost, go to sleep.","[NAME], mamou.... Ou pas conner couma nhs travail... Peigne latete al dormi","[NAME], you are asleep.... Or you do not know how the NHS works... Go scratch your head and go to sleep.",0.8864498734474182,0.7639660835266113,0.8941783905029297,0.7914609313011169,0.8902974128723145,0.7774704694747925,0.11282694339752197,Clean
11401,Hey no!😭😂😂😂,Eta non!😭😂😂😂,That is a no! 😭😂😂😂,Eta nonnn😭😂😂😂,That is not ittt😭😂😂😂,0.8496793508529663,0.7878537178039551,0.9078475832939148,0.8738590478897095,0.8778009414672852,0.8286306858062744,0.04917025566101074,Clean
3151,Cyclone has passed over Rodrigues now he is saying he will burst dams in Rodrigues stronger than this cyclone.😂😂😂😂😂,Cyclone inn passe lor Rodrigues aster li pe dir li pu ale eclate barage dan Rodrigues plis fort ki cyclone sa.😂😂😂😂😂,"The cyclone is going to pass over Rodrigues, and they are saying it is going to burst the dam in Rodrigues, stronger than the cyclone itself.😂😂😂😂😂",Cyclone ine passe lor rodrigue aster li pe dir li pou ale eclate barage dan rodrigue pli fort ki cyclone sa😂😂😂😂😂,"The cyclone is passing over Rodrigues, and he is saying that he is going to burst the dam in Rodrigues, stronger than the cyclone itself 😂😂😂😂😂",0.7919193506240845,0.8479384183883667,0.8220346570014954,0.8767789006233215,0.8066960573196411,0.8621174693107605,-0.055421411991119385,Unclean
12780,You are coming to show the monkey how to grimace... Madam.,Ou pe vinn montre zako fer grimas... Madam.,You have come to show off doing grimaces... Madam.,Ou p vin montre zako fair grimas... Madam,"You are acting like a monkey, making faces... Madam.",0.8183141350746155,0.7820730805397034,0.8086985945701599,0.742763876914978,0.8134779930114746,0.7619118094444275,0.05156618356704712,Clean
2551,Which bank is this?,Ki bank sa?,Which bank is that?,Ki bank sahh,Which bank?,0.9611769914627075,0.9292430877685547,0.9611769914627075,0.7514670491218567,0.9611769914627075,0.8309530019760132,0.13022398948669434,Clean
3167,More often broken down than driving. 😂😂,Enpan plis ki roule. 😂😂,"Slowly, I am rolling along. 😂😂",Enpan plis ki roule 😂😂,The breadfruit does not roll 😂😂,0.6544511318206787,0.6196158528327942,0.6696451902389526,0.6339458227157593,0.661961019039154,0.626698911190033,0.035262107849121094,Clean
4138,"What does flashing your headlights mean? Give way or watch out, someone is coming through.",Tape kut phare v dir? Donne sime ou tension boss pe passe.,"Can you check where [he] is going? Give me a sign or something, boss is passing by.",Tape kut phare v dir? Donne sime ou tension boss pe passe.,"Flashing your headlights, what does it mean? Give way or watch out, the boss is coming through.",0.5723278522491455,0.8392041921615601,0.5804940462112427,0.8823340535163879,0.576382040977478,0.8602288365364075,-0.28384679555892944,Unclean
9348,Is the parent looking for his child or does he have no knowledge?,Eski parent la li pe rode so enfant ou li pena connaissance?,"Is this parent looking for their child, or do they have no clue?",Eski parent la li pe rode so enfant ou li pena connaissance,"Is the parent looking for their child, or do they have no knowledge?",0.8970032930374146,0.9557979106903076,0.8993754386901855,0.9623562097549438,0.8981878161430359,0.959065854549408,-0.06087803840637207,Unclean
5171,An investigation must be carried out: there are too many criminals out there.,Lanket bizin faire: trop buku criminal dehors.,"The police need to take action, there are too many criminals out there.",L'enquete bizin faire trop boucou criminal dehors,The investigation needs to be carried out because there are far too many criminals out there.,0.911095142364502,0.8963143229484558,0.9113097190856934,0.9380386471748352,0.9112023711204529,0.9167019128799438,-0.005499541759490967,Unclean
2181,"[NAME], that means you do not know anything. He drank Pravin's piss. Euta! You are frustrated, your bastard is in the manhole now.","[NAME], sa v dire to pa kone 1 gogot. Inn bwar pisar Pravin sa. Euta! To fristre, to pilon dan menole aster.","[NAME], that means you do not know a thing. This Pravin has drunk piss. Hey! You are frustrated, your pilon dan menole now.","[NAME], sa v dire to pa cone 1 ggt in boir pissar pravin sa euta to frustree to pilon dan menole aster","[NAME], that means you do not know a ggt who drinks Pravind’s piss. That is why you are frustrated, stick your pestle in the mortar now.",0.8223751783370972,0.7238558530807495,0.8342710137367249,0.7431931495666504,0.8282803893089294,0.7333970665931702,0.09488332271575928,Clean
5659,"Yeah people, you must not get sick on weekends. The doctor needs to rest on weekends.","Yeah people, weekend ou pa bizin malade. Monsieur docteur bizin repose dan weekend.","Yeah people, you do not have to get sick on the weekend. The doctor needs to rest on the weekend.",Yeah people weekend ou pa bizin malad monsieur docteur bizin reposé dan weekend,"Yeah, people, you do not have to be sick, monsieur doctor, to need to rest on the weekend.",0.889564573764801,0.6388792991638184,0.921288251876831,0.6718398332595825,0.9051485657691956,0.6549451351165771,0.2502034306526184,Clean
3137,Go and rest.,Ale repos ou.,"So rest, man.",Al repos ou,At rest or,0.7481693029403687,0.5579614639282227,0.7624568939208984,0.6372082233428955,0.755245566368103,0.5949575901031494,0.1602879762649536,Clean
1805,"[NAME], no if it starts rising on 6 and 7 it is worrying, the direction that is taking before was 3, now 5. 4 and it becomes 5. 5, as if more and more it is increasing 🥲 need to be vigilant, not act when it is already too late. But the advantage Rodrigues has is that it has higher ground. If it were Agalega, in the event of a tsunami, it would be disastrous.","[NAME], non si li komans monte lor 6 ek 7 la li inquiétant, sa direction qui pe pran la avant ti 3, aster 5. 4 ek li vinn 5. 5, kumadir plis ale li pe augmente 🥲 bizin vigilant pa après la mort la tisane. Mais l’avantage ki Rodrigues ena, li ena hauteur, si Agalega en cas tsunami dife.","[NAME], no, if it starts rising to 6 and 7, that is worrying. The direction it is taking, it was 3 before, now 5. 4 and it has become 5. 5. It seems the more it goes on, the more it is increasing 🥲 We need to stay vigilant, not wait until it is too late. But the advantage Rodrigues has is that it has high ground. As for Agalega, in the event of a tsunami, it is in trouble.","[NAME], non si li coumanse monter lor 6 ek 7 la li inquiétant sa direction qui p pren la avant ti 3 aster 5 4 ek li vine 5 5 couma dir pli aller li p augmenter 🥲 bizin vigilant pa après la mort la tisane mais l’avantage ki rodrigue ena li ena hauteur si agalega en cas tsunami difé","[NAME], no, if it starts going up to 6 and 7, that is worrying. The direction it is taking is concerning. Before, it was at 3, now 5 4, and it has become 5 5. In other words, the further it goes, the more it is increasing 🥲 We need to stay vigilant, not wait until it is too late. But the advantage Rodrigues has is that it has high ground, unlike Agalega, in case of a tsunami, definitely.",0.8279892206192017,0.8130571246147156,0.8434233665466309,0.8161950707435608,0.8356350660324097,0.8146230578422546,0.02101200819015503,Clean
11396,"Hahahahahahahaha 😅. [NAME], not you🤣.",Hahahahahahahaha😅. [NAME] pas toi sa🤣.,"Hahahahahahahaha😅. [NAME], not you 🤣.",Hahahahahahahaha😅. [NAME] pas toi sa🤣,"Hahahahahahahaha😅. [NAME], not you 🤣",0.9710509777069092,0.9403804540634155,0.972396194934845,0.9228471517562866,0.9717231392860413,0.9315313100814819,0.040191829204559326,Clean
4981,"[NAME], do not do that to girlfriend.","[NAME], pa fer sa ek copine dow.","[NAME], do not do that with a girlfriend, though.","[NAME], pa fr sa ek copine do","[NAME], do not sleep with your girlfriend.",0.8400892615318298,0.8275588750839233,0.8741962313652039,0.8328410387039185,0.8568034768104553,0.8301916122436523,0.02661186456680298,Clean
1377,"Say Medine Camp de Masque Camp de Masque does not have a police station, okay?","Dire Medine Camp de Masque. Camp de Masque pena station la police sa, ok?","They are saying Medine, Camp de Masque. Camp de Masque does not even have a police station, okay?",Dire medine camp de masque camp de masque pena station la police sa ok,"They say Medine, Camp de Masque—Camp de Masque has no police station, is that okay?",0.7821357250213623,0.7317097187042236,0.8445920944213867,0.8175818920135498,0.8121649026870728,0.7722660303115845,0.03989887237548828,Clean
12490,Hey [NAME] guys 😂😂I am sorry that my son's father calls that name.,Hey bann [NAME] la zot 😂😂mo sagrin ki papa mo piti apel sa nom la.,"Hey, ban [NAME], you 😂😂 I am sorry that my child’s father is called by that name.",Hé bne [NAME] la zoto 😂😂mo sagrin ki papa mo piti apel sa nom la,"Hey, well, [NAME], the car 😂😂 I am sorry that my child’s dad is called by that name.",0.787819504737854,0.7987726926803589,0.8595114946365356,0.8844113349914551,0.8221055269241333,0.8394134044647217,-0.01730787754058838,Unclean
10122,Let them go. They are plotting their lives. They have families. Life with this government has become more difficult.,Laisse zot ale. Zot pe trasse zot lavi. Zot ena famille. Lavi ek sa guvernman la inn vinn plis dure.,Let them go. They are struggling to make a living. They have families. Life under this government has become even harder.,Laisse zotes aller zotes p terasse zotes lavie zotes ena familles lavie ek sa guvernment la in vin pli dure,"Let them go to the terrace, you all. You have families, you know. Life has become harder with this government.",0.8563187122344971,0.7649884223937988,0.8537682294845581,0.7758883237838745,0.8550415635108948,0.770399808883667,0.08464175462722778,Clean
11590,A modern-day Robin Hood. 😅,Extra Robin des Bois modern. 😅,An extra modern-day Robin Hood. 😅,Extra robin des Bois modern 😅,An extra modern Robin Hood 😅,0.9247558116912842,0.8610518574714661,0.9722538590431213,0.8491313457489014,0.9479101896286011,0.8550500273704529,0.0928601622581482,Clean
3330,He became rich with the Mauritian fools... Pay big tuition fee.,Linn vinn riche ek bann bobok Morisien... Peye gros kas lesson.,He got rich off Mauritian fools... A costly lesson.,Lin vin riche ek ban bobok moricien... Pays gros kass lesson,"He got rich off Mauritian idiots... Big country, learn a lesson.",0.8067728281021118,0.7192347645759583,0.7717341184616089,0.7442622780799866,0.7888646125793457,0.7315345406532288,0.05733007192611694,Clean
5637,Who's going to bring the fish to court as proof?,Seki pu amene poisson ladan lakour comme prev?,Who could have brought fish into the yard like that?,S ki pou amen poisson la dans lacourt comme preuvre,What are you going to do with the fish in the yard as evidence?,0.7191388010978699,0.7867141962051392,0.7402400970458984,0.8399353623390198,0.7295368909835815,0.812454104423523,-0.0829172134399414,Unclean
4316,"[NAME], here for the minister's father, this is why he is unbalancing the ecosystem!!! The cats are used to fishing there, they self fed!!! They are thinking that when they are removed there will be no more animals living there. You are wrong Mr the chest!!!","[NAME], la pour minis sorpa sa. akoz sa li pe debalance lecosystem!!! Bann chats la abitier la peche poisson laba, zot self nourished!!! Zot pe pense kan pe retire banla pas pu ena encore animaux ki pu co habiter laba. Ou dan erer monsieur le coffre!!!","[NAME], this is the minister’s fault. Because of that, the ecosystem is being thrown out of balance!!! The cats there are used to fishing for fish, they feed themselves!!! You think that once they are removed, there will not be any other animals left to live alongside them there. You are mistaken, Mr. Le Coffre!!!","[NAME], la pour minis sorpa sa akoz sa li p debalance lecosystem!!! Bane chats la abitier la peche poisson la bas zot self nourished. Zot p penser kan p retire bnla pas pou ena encore animaux ki pou co habiter la bas. Ou dan lerreur monsieur le coffre!!!","[NAME], stop that, Minister, because this is disrupting the ecosystem!!! Those cats are used to fishing there, they feed themselves. Do you think that when you remove them, there will not be other animals that will come and live there too? You are mistaken, Mr. Coffre!!!",0.7739680409431458,0.7358458042144775,0.7883964776992798,0.7385655641555786,0.7811155915260315,0.7372031807899475,0.043912410736083984,Clean
1085,"Will you not stop these nonsense? The authorities do not see, leave them alone in nature. They disturb them.","Pa pu aret mem sa bann connerie la? Otorite pa truve, laisse zot trankil dan la nature. Zot derange zot.","Cannot you stop with all that nonsense? The authorities do not find them, leave them alone in nature. You are disturbing them.",Pa pu aret mm sa bn connerie la authoriter pa trouver laisse zot trankil dan la nature zt derange zt,"Are you not going to stop this nonsense? Do the authorities not see it? Leave them alone in nature, you are disturbing them.",0.8070289492607117,0.763392448425293,0.8206325769424438,0.7763206958770752,0.8137739300727844,0.7698022723197937,0.04397165775299072,Clean
2857,"To begin with, has the van been respecting the speed limit? I do not think so.","Déjà pu commence, van inn respect la limitation vites? Mo pas croire.","It has already started, even respecting the speed limit? I do not believe it.",Déjà pou commencer vanne ine respect la limitation vitesse mo pas croire,"To begin with, the van did not respect the speed limit, I do not think.",0.6774818301200867,0.8652063608169556,0.679064154624939,0.8303554058074951,0.6782720685005188,0.84742271900177,-0.16915065050125122,Unclean
2070,"It may be possible, he really stole or even very possible it is also false, because you need to show when he crossed the cash register, so we understand if he really paid or took away without paying. Many are just commenting without understanding that sometimes there are used short videos like this just to spoil people's reputation too. 🤔","Kapav possible, vreman linn kokin ou mem fort possible sa fausse osi, kar ou bizin montre kan linn traverser kot la caisse, pu nous konpran si vreman linn payer ou prend ale sans payer. Buku pe nek comment sans comprend ki parfois ena servi bann short video kumsa just pu gat reputation dimunn osi. 🤔","It is possible, he really did steal it, or it is also very possible that it is fake, because you need to show when he went through the checkout so we can understand whether he really paid or took it and left without paying. Many people are just commenting without understanding that sometimes short videos like this are used just to ruin someone’s reputation too. 🤔","Kapav possible vraiement line cokain ou mem fort possible sa fausse osi, kar ou bizin montrer kan line traverser cot la caisse, pou nous comprend si vraiement line payer ou prend aller sans payer, bocoup p nek coment sans comprend ki parfois ena servi bane short video coumsa just pou gat reputation dimoune osi 🤔","It could really be a line of cocaine, or it could very well be fake too, because you need to show when he went through the checkout so we can understand whether he really paid or took it away without paying. A lot of people just comment without understanding that sometimes these short videos are used just to ruin someone’s reputation too 🤔",0.8906065225601196,0.8478837013244629,0.907095193862915,0.855603814125061,0.8987752199172974,0.8517262935638428,0.04704892635345459,Clean
1971,"Many parents do this.. They have fun leaving children alone on the beach, sometimes you too are taking advantage and you become a baby-sitter too. When children have found for you and made friends.. Have to watch for them and they are having fun.🙄🙄🙄","Beaucoup parent faire sa.. Zot amuse laisse zanfan seul lor la plage, des fois toi aussi to pe profite et to vinn baby-sitter tout. Kan zanfan inn truve pu toi et inn faire camarade.. Pe bizin veye pu zot et zot zot pe faire tamtam.🙄🙄🙄","A lot of parents do that... They enjoy leaving their children alone on the beach. Sometimes you take advantage too, and end up becoming the babysitter. Once the children spot you and become friendly with you... you have to keep an eye on them, and they make a racket.🙄🙄🙄","Beaucoup parent faire sa.. Zot amuser laisse zenfan seul lor la plage, des fois toi aussi to p profité et to vine baby-sitter tout. Kan zenfan ine trouve pou toi et ine faire camarade.. P bisin veye pou zot et zot zot p faire tamtam🙄🙄🙄","Many parents do this. They casually leave their children alone on the beach, and sometimes you end up being the babysitter for everyone. Once the children have taken a liking to you and become friendly, you have to keep an eye on them while they are just fooling around 🙄🙄🙄",0.8184176683425903,0.7748494148254395,0.8092398643493652,0.7627207040786743,0.8138028383255005,0.768737256526947,0.04506558179855347,Clean
9256,"After 9 years, you should have been prosecuted yourself. What a great thing you’ve done. Now what are you going to say? For 9 years, you kept your mouth shut about everything..","Apre 9 ans, ti bizin poursuive tomem. Grand zafer to finn fer la. La qui to pu dire pendant 9 ans ti colle to la bouche tout..","After 9 years, you should have kept pursuing it. What a great thing you have done there. The one thing you were going to say for 9 years stuck in your mouth the whole time..",Apres 9 ans ti bizin poursuive to mem grand zafr to fine fr la la qui to pou dire pendant 9 ans ti colle to la bouche tout..,"After 9 years, you should sue yourself, you big zafr. You have been making blah-blah here, so what are you going to say? For 9 years, you kept your mouth completely shut...",0.6908843517303467,0.7570269107818604,0.686768114566803,0.7893496155738831,0.6888201236724854,0.772850513458252,-0.0840303897857666,Unclean
12370,"Remove the monkeys, fish, eels, and especially prevent birds from flying away if so.","Tire bann zako la si, poisson, anguille, et surtout empess zoizo envole parti laba si kumsa.","Get those lizards out of there, fish, eels, and above all stop the birds from flying away over there like that.",Tirr ban zako la si poisson anguille et sirtou empess zoizo envole parti laba si coumsa,"Remove those monkeys, the fish and the eels, and above all stop the birds from flying away from there like that.",0.7621121406555176,0.8089539408683777,0.8302447199821472,0.8620014786720276,0.7947208285331726,0.8346356749534607,-0.039914846420288086,Unclean
3189,Just for 2 3 days it is ok... Imagine if in each district a young person had a place to do his job. Mauritius would progress.,Zis pu 2 3 jour li ok... Magine enn kut si dan sak district enn jeune ti gagne place pu faire so metier. Moris ti pu progresse.,"It would have been okay in 2 or 3 days... Imagine if, in each district, a young person had been given a place to practise their trade. Mauritius would have progressed.",Ziss pou 2 3 jour li ok... magine ene coute si dan chack district ene jeune ti gagne place pou faire so metier. Morice ti pou progresser,"Just imagine if, in each district, a young person got a chance to pursue their profession... Mauritius would progress.",0.8163776397705078,0.8893922567367554,0.836676299571991,0.7727746963500977,0.8264023065567017,0.8269925713539124,-0.0005902647972106934,Unclean
1053,One advice. Not just any product you buy.. Check ingredients.. It is very important.,1 ti conseil. Pa nerport ki produit zot aste.. Check ingredients.. Li bien important.,"One piece of advice. Whatever product you buy, check the ingredients. It is very important.",1 ti conseil. Px import ki produit zt asht.. Check ingredients.. Li bien important.,1 piece of advice. It can be imported products or bought ones.. Check the ingredients.. It is really important.,0.8681094646453857,0.7969522476196289,0.8301035165786743,0.8120537996292114,0.8486811518669128,0.8044321537017822,0.044248998165130615,Clean
8361,"Hey stop acting. The other time it was the same as if for him when he. Doing this he is waiting for his members to put themselves under his supplication after he goes he stays he finished filling his poss. All the governments that were there he remained the leader of his party, he was in opposition sitting without breaking the people. B for me it can well disappear from the map, stop coming to fool the people already they are 1 bastard liars. The covenant is unchangeable.","Eh aret ou cinéma dow. Lot fois ti pareil kumadir pu li kan li. Fer sa li pe atann ki so bann membres met zot enba suppliy li après ki li ale li reste li fini rempli so poss. Tu gouvernement ki ti la li reste leader so parti, li dan l'opposition asize bez kas lepep. B pu moi li bien kapav disparet lor map, aret vinn kuyonn lepep deza zot 1 bann salop menteurs. Lalyans pena sanzement.","Hey, stop your drama. Last time it was the same, as if it was for him when he... By doing this, he is waiting for his members to beg him after he leaves, while he has already filled his pockets. Any government that was in power, he remains leader of his party, sits in the opposition and keeps taking the people’s money. But as far as I am concerned, he can disappear off the map. Stop fooling the people, you are already a bunch of lying bastards. The alliance means no change.","Eh arrêt ou cinéma dow. Lot fois ti parey kuma dir pou li kan li. Fer sa li pé attan ki so banes membres met zot enba suppliy li après ki li aller li rester li fini rempli so poss. Tou gouvernement ki ti la li reste leader so parti, li dan l'opposition assizer bez kass lepep. B pou moi li bien cpav disparet lor map, arrêt vinn kouyonn lepep deza zot 1banes salop menteurs. Lallians pena sanzement","Hey, stop your theatrics now. Last time it was the same, as if it was meant for him kan li. He is doing this while waiting for his members to get down and beg him, then once he leaves, he will have filled his pockets. Every government that was there, he remains the leader of his party, sitting in opposition and eating the people’s money. But in my opinion, it is quite possible that he will disappear from the map. Stop fooling the people, you bunch of filthy liars. The alliance has not changed.",0.7289830446243286,0.7154396772384644,0.7320830821990967,0.7261971831321716,0.73052978515625,0.7207782864570618,0.009751498699188232,Clean
7757,"[NAME], on January 1 and 2, when it’s a holiday, they’re going to issue a torrential rain warning. It’s a strategy. They’re good at that.","[NAME], 1 et 2 janvier kan conge ki zot pu met pluie torrentielle, enn strategie sa. Zot fort ladan.","[NAME], on January 1st and 2nd, when it is a holiday, they are predicting torrential rain. What a strategy. They are good at that.","[NAME], 1 et 2 janvier kan conger ki zot pou met pluie torrentiel enn strategie sa zot fort ladan","[NAME], on January 1 and 2, when everyone is off, they are saying there will be torrential rain. That is a strategy they are good at.",0.9042415618896484,0.8639718294143677,0.8636782765388489,0.8291698694229126,0.8834946155548096,0.846213161945343,0.03728145360946655,Clean
13125,Extra that all Souillac hospital.. already in the south there are not many hospital centers.. the mixture of population is not infected with what is already. Hopefully the health rules will be well respected otherwise the Souillac hospital should be avoided.,Extra sa tukut lopital Souillac mem.. deza dans le sud la pena boku centre hospitalier.. la melange population non infecte ar seki deza. Esperons bann regle sanitaire pu bien respecte sinon bizin evite lopital Souillac la.,"Souillac Hospital is really overcrowded... There are already not many hospitals in the south, and now they are mixing uninfected people with those who already are. Let us hope the health regulations are properly followed, otherwise Souillac Hospital will have to be avoided.",Extra sa tt coup lhopital souillac meme.. deja dans le sud la pena boku centre hospitalier.. la melange population non infecte ar seki deja. Esperons bane regle sanitaire pou bien respecter sinon bizin evite lhopital souillac la,"Especially this time, Souillac Hospital too.. There are already not enough hospital centres in the south.. Mixing uninfected people with those who already are. Let us hope the health regulations are properly followed, otherwise Souillac Hospital should be avoided.",0.7204568386077881,0.7653324007987976,0.7316765785217285,0.7758089303970337,0.7260233759880066,0.7705351114273071,-0.04451173543930054,Unclean
6353,What cyclone can come only this weekend?🤣🤣 This is a fake cyclone.,Ki cyclone la kapav vinn zis dan weekend sa?🤣🤣 Enn fake cyclone sa.,What kind of cyclone can only come on the weekend? 🤣🤣 This is a fake cyclone.,Ki cyclone la kave vinn ziss dan weekend sa🤣🤣 enn fake cyclone sa,What kind of cyclone is coming this weekend 🤣🤣 what a fake cyclone,0.9107922911643982,0.8237122297286987,0.9300789833068848,0.8047720193862915,0.9203345775604248,0.8141319751739502,0.10620260238647461,Clean
7121,He is singing. He's the one dancing.😂😂 He's the DJ.😂,Limem pe chanter. Limem pe danse.😂😂 Limem DJ.😂,I am singing like you. I am dancing like you.😂😂 I am a DJ like you.😂,Liem pe chanter. Liem pe danc😂😂. Liem dj😂,Liem is singing. Liem is dancing 😂😂. Liem is DJing 😂,0.7720682621002197,0.7740734219551086,0.8432501554489136,0.7947351336479187,0.8060908317565918,0.7842682003974915,0.021822631359100342,Clean
13057,"This happens he is on a door he likes big engines like [NAME]😄😂🤣 his right to have no role to go to the street corner in Rose Hill, check the sale of drugs. It is a journalistic topic after checking these eye case operations yes.","Arriver sa li lor enn porté li kontan bann gro moteur kuma [NAME]😄😂🤣 so droit pu li pena role ale dan coin la rue dan Rose Hill, check la vente la drogue la. Se enn sujet journaliste apre check sa bann loperation case lizye sa oui.","Anyway, he is standing at a doorway, and he likes big engines like [NAME]😄😂🤣 It is his right, if he has no role, to go to the street corner in Rose Hill and check out the drug dealing there. That is a journalist’s subject, and then check those eye-operation cases, yes.",AriV sa li lor enn porté li content ban gro moteur coma [NAME]😄😂🤣 so droit pu li pna rol ale dan coin la rue dan rhil check la vente la drogue la c enn sujet journaliste apré check sa ban loperation case lizié sa oui,"AriV, that is beside the point. He likes big engines like [NAME]😄😂🤣 Does he have the right to go around the street corners in Rhil checking on drug sales? That is a journalist’s subject, then checking those eye-catching operations, yes.",0.8150972723960876,0.7517622709274292,0.8452824950218201,0.7586153745651245,0.829915463924408,0.7551733255386353,0.0747421383857727,Clean
12163,2026 will be worse than 2025 so to speak. Enta hit in the head.,2026 pu plis pir qui 2025 kumadir. Enta bate dans la tête.,"2026 can hardly be worse than 2025, seriously. It is doing my head in.",2026 pou pli pir qui 2025 comadir n ta bat dans la tête,"2026 will be worse than 2025, as if we have been hit on the head.",0.7037034034729004,0.8103055953979492,0.6623881459236145,0.7785573601722717,0.682421088218689,0.7941142916679382,-0.11169320344924927,Unclean
9143,"[NAME], maybe he is talking about another England. 🫣","[NAME], kapav li pe dire enn lot Angleterre. 🫣","[NAME], maybe he is talking about another England. 🫣","[NAME], kav li p dire n lot angleterre 🫣","[NAME], I feel like telling him to go to England 🫣",0.9999998807907104,0.7414776086807251,0.9999998807907104,0.7142934799194336,0.9999998807907104,0.7276317477226257,0.2723681330680847,Clean
10506,Sympathy to your uncle and family. A little word for these journalists: a parent has lost his child do you think it is right to interview his parents.,Sympatie avec ou tonton et la famille. Enn ti mot pu sa bann journalist la: enn parent inn perdi so zanfan eski ou truve sa korek pu fer interview so parent.,My sympathies to your uncle and the family. A little message for those journalists: a parent has lost their child. Do you think it is right to interview the parent?,Sympatie avec ou tonton et la famille enn ti mot pou sa bne journalist la enn parent ine perdi so zenfan eski ou trouve sa koreck pou fer interview so parent,"My sympathies to your uncle and the family. Just a word for those good journalists, a parent has lost their child. Do you think it is right to interview the parent?",0.880690336227417,0.8613067269325256,0.874032199382782,0.8592234253883362,0.8773486018180847,0.8602638244628906,0.017084777355194092,Clean
9297,Grilled chicken how much?,Grillade poule komie?,How much is the grilled chicken?,Grillade poule komie?,How about grilled chicken?,0.8182938098907471,0.8182535767555237,0.8601629734039307,0.771389365196228,0.8387061953544617,0.7941306233406067,0.04457557201385498,Clean
9257,Hope no injuries... That's what matters.,Hope pena blesser... Sa ki important.,Hope it does not hurt... That is what matters.,Hope pena blesser... Sa ki important.,"Hope, no hard feelings... That is what matters.",0.858303427696228,0.8003273010253906,0.904052734375,0.8470731973648071,0.8805842995643616,0.8230369687080383,0.05754733085632324,Clean
11021,Enough zigzagging!,Ase zigzag!,Go zigzag!,A C zizzager,"At C, zigzagging",0.7663919925689697,0.6118539571762085,0.7045580148696899,0.7195912599563599,0.7341753244400024,0.6613636612892151,0.07281166315078735,Clean
9629,"Sorry sir, Emtel does not have MY.T money. Go review.","Sorry misye, Emtel pena MY.T money. Ale re reviser.","Sorry sir, Emtel does not have MY.T money. Go revise again.",Sorry misier emtel pena myt money all re reviser,"Sorry sir, Emtel does not have My.T Money, everything is being reviewed.",0.936627984046936,0.8150727152824402,0.9631453156471252,0.863217830657959,0.9497015476226807,0.8384547233581543,0.11124682426452637,Clean
9989,"Real cardboard polices. They cannot do a damn thing. Drivers block the road and park wherever they can, while the useless police just watch.","Bann vrai la police cartron. Enn ferfout zot pa kapav fer. Chauffer block la route park kot gagne, la police cartron nek get.","The police are really useless. A bunch of good-for-nothings who cannot do anything. Drivers block the road and park wherever they want, and the useless police just watch.","Bannes vrai la police cartron. Ene ferfoute zottes pa kpve fer. Chauffer block la route park cot gagné, la police cartron nek gueté","The police are really useless. They are a complete mess, they cannot do anything. Drivers block the road wherever they want, and the cardboard police just watch.",0.7804121971130371,0.8272462487220764,0.8511824607849121,0.8453271389007568,0.8142625093460083,0.8361890316009521,-0.021926522254943848,Unclean
7633,"Pointe aux Canonniers and in front of Club Med hotel, Mont Choisy, from 3 a.m. to 5 a.m. they pass with the net and collect their small fish and their turtles 🐢 too.","Pointe aux Canonniers et divan hotel Club Med, Mont Choisy, 3hr a 5hr du matin passe la chain ramasse so ti poisson et so turtle 🐢 tu.","Pointe aux Canonniers and Club Med hotel, Mont Choisy, from 3 a.m. to 5 a.m., they were out there picking up their little fish and their turtle 🐢 too.",Pointe aux cannonnier et Devan hotel club med mont choisy 3hr a 5hr du matin passe la chain ramasse so ti poisson et so turtle 🐢 tou,"At Pointe aux Canonniers and in front of the Club Med hotel in Mont Choisy, from 3 a.m. to 5 a.m., they put up the chain and collect the little fish and the turtles too 🐢",0.8937446475028992,0.8908863067626953,0.872198760509491,0.8924440741539001,0.8828402161598206,0.891664445400238,-0.00882422924041748,Unclean
6043,"[NAME], brother, the system is not good, there are no traffic lights, no white line showing who should stop, etc. It is open to interpretation, so accidents are bound to happen.","[NAME], brother, system la ki pas bon pena robot pena la ligne blanc, kisanla bizin aret, etc. Li freelance, b pu ena accident mem.","[NAME], brother, the system is not good, there are no traffic lights, no white lines, no indication of who has to stop, etc. It is a free-for-all, there will definitely be accidents.","[NAME], bro, system la ki pas bon pena robot pena la ligne blanc, kisana bzin aret etc,, li freelance,, b pu enan accident meme","[NAME], bro, the system is not good, there are no traffic lights, no white lines, who is supposed to stop, etc. It is freestyle, there are going to be accidents anyway.",0.9017126560211182,0.873306155204773,0.9185342788696289,0.8822312355041504,0.9100457429885864,0.877746045589447,0.032299697399139404,Clean
1134,It is the only bus floor in Mauritius. 😭😭,Eta l unique bus étage de l'île Maurice. 😭😭,This is the only double-decker bus in Mauritius. 😭😭,Etaee l unique bus étage de l île Maurice 😭😭,This is the only double-decker bus in Mauritius 😭😭,0.8588027358055115,0.8718407154083252,0.8869427442550659,0.8974233865737915,0.8726459741592407,0.8844470977783203,-0.01180112361907959,Unclean
